,cell_line,drug,efficacy1,efficacy2,efficacy3,efficacy4,efficacy5,efficacy6,efficacy7,efficacy8,pIC50,Hill,sigma,mean
391,HT144,Erlotinib,0.06187500000000001,0.11387500000000006,0.08187500000000003,0.10687500000000005,0.09687500000000004,0.039875000000000105,-0.10812499999999992,-0.39312499999999984,5.27654,1.268989,6.060679,0.8901249999999999
392,HT144,Etoposide,0.17212499999999997,0.10912499999999992,0.11712499999999992,0.077125,0.04212499999999997,-0.12187500000000007,-0.09987500000000005,-0.295875,4.993713,0.482683,7.570125,0.841875
393,HT144,Gemcitabine,0.06187500000000001,0.09487499999999993,-0.005124999999999935,0.09087499999999993,0.09987500000000005,0.09987500000000005,-0.12112499999999993,-0.321125,7.873367999999998,1.349269,7.184396,0.916125
394,HT144,L778123,0.0668749999999999,0.20187499999999992,0.08287499999999992,0.10087499999999994,0.06887499999999991,-0.03212499999999996,-0.16312500000000008,-0.326125,5.135144,0.697617,6.370973,0.871125
395,HT144,Lapatinib,-0.014000000000000012,0.08299999999999996,0.0020000000000000018,0.08399999999999985,-0.02100000000000002,0.05799999999999994,0.0020000000000000018,-0.19400000000000006,4.98246,1.262397,8.463369,0.929
396,HT144,MK-2206,0.13375000000000004,-0.015249999999999986,0.02574999999999994,0.03774999999999995,-0.01924999999999999,-0.014249999999999985,-0.06625000000000003,-0.08224999999999993,3.572742,0.429598,7.786278999999999,0.93625
397,HT144,MK-4541,-0.008499999999999952,0.057499999999999996,-0.021499999999999964,0.030500000000000083,-0.005499999999999949,0.025499999999999967,-0.03849999999999998,-0.03949999999999998,3.182459,0.6154890000000001,6.0752510000000015,0.9814999999999999
398,HT144,MK-4827,0.014125000000000054,0.075125,0.0011250000000000426,0.060124999999999984,0.05912499999999998,0.025124999999999953,-0.09587500000000004,-0.13887500000000008,3.961593,0.5458189999999999,5.5767989999999985,0.921875
399,HT144,MK-5108,0.005125000000000046,0.074125,0.025125000000000064,0.074125,0.04112500000000008,-0.02387499999999987,0.004125000000000045,-0.19987500000000002,5.326726,1.318747,7.392935,0.9508749999999999
400,HT144,MK-8669,0.09399999999999997,0.09200000000000019,0.061999999999999944,0.038000000000000034,-0.01100000000000001,-0.06899999999999995,-0.09799999999999986,-0.10799999999999987,6.607635,0.503675,6.928884,0.957
401,HT144,MK-8776,0.10875000000000001,0.12774999999999992,0.13374999999999992,0.11475000000000002,0.08074999999999999,-0.09924999999999995,-0.21224999999999994,-0.25425,5.115249,0.673858,7.554308,0.91125
402,HT144,MRK-003,0.09524999999999983,0.07424999999999993,0.03124999999999989,0.03524999999999989,-0.04775000000000007,-0.02575000000000005,-0.04875000000000007,-0.11375000000000002,2.762318,0.320156,7.454675,0.9277500000000001
403,HT144,Metformin,0.024749999999999828,0.05274999999999985,-0.003250000000000086,0.03774999999999995,0.01574999999999993,-0.02825000000000011,-0.011250000000000093,-0.08825000000000005,3.544428,18.528507,7.67103,1.00225
404,HT144,Methotrexate,-0.019499999999999962,0.0655,-0.05449999999999999,0.04949999999999999,0.007499999999999951,0.10550000000000004,-0.0044999999999999485,-0.14949999999999997,6.335012,2.346352,7.545982,0.9974999999999999
405,HT144,Mitomycine,0.1755,0.2084999999999999,0.17449999999999988,0.10449999999999993,0.11349999999999993,-0.057499999999999996,-0.1985,-0.5205,6.297053,0.904658,6.39766,0.8345
406,HT144,Oxaliplatin,0.10475000000000001,0.053749999999999964,0.06974999999999998,0.052749999999999964,0.08675,-0.012249999999999983,-0.058250000000000024,-0.29725,4.491274,1.129495,8.465284,0.90525
407,HT144,PD325901,0.2659999999999998,0.2959999999999998,0.2649999999999999,0.15699999999999992,-0.04700000000000015,-0.20300000000000018,-0.3250000000000001,-0.40900000000000014,7.914442999999999,0.614768,6.129506,0.6720000000000002
408,HT144,Paclitaxel,0.2157499999999999,0.22275,0.19674999999999998,0.20475,0.03675000000000006,-0.09725000000000006,-0.31825000000000003,-0.46125,7.8181,0.7983979999999999,5.893841,0.79725
409,HT144,SN-38,0.06862499999999994,0.05162499999999992,0.07162499999999994,0.06562499999999993,0.03862500000000002,0.014624999999999999,-0.116375,-0.19437500000000008,7.325756,0.428126,5.860865,0.889375
410,HT144,Sorafenib,0.18674999999999986,0.14974999999999994,0.15774999999999995,0.17374999999999996,0.14574999999999994,0.11974999999999991,-0.17225000000000001,-0.7612500000000001,5.071551,2.92152,5.1409129999999985,0.83625
411,HT144,Sunitinib,0.06712499999999999,0.06712499999999999,0.05712499999999998,0.039124999999999965,0.10712500000000003,0.015124999999999944,-0.06387500000000002,-0.288875,5.011377,1.228134,5.728514,0.930875
412,HT144,Temozolomide,0.01862499999999989,-0.009375000000000022,0.02762500000000001,0.008624999999999883,-0.06237500000000007,0.055625000000000036,0.05062499999999992,-0.08937499999999998,3.5463400000000003,19.425384,7.172486,1.006375
413,HT144,Topotecan,0.2639999999999999,0.23099999999999987,0.2569999999999998,0.04999999999999982,0.017999999999999905,-0.06900000000000006,-0.20000000000000007,-0.5510000000000002,6.568647,0.712737,7.481859,0.7460000000000001
414,HT144,Vinblastine,0.12675000000000003,0.20875,0.13474999999999993,0.17774999999999996,0.12375000000000003,-0.06325000000000003,-0.30025,-0.40825,7.718321,0.8482940000000001,6.255952,0.80525
415,HT144,Vinorelbine,0.264625,0.18162499999999993,0.23362499999999986,0.133625,0.03862499999999991,-0.12437500000000001,-0.30037500000000006,-0.42737500000000006,7.869122999999999,0.7216859999999999,6.3805510000000005,0.781375
416,HT144,Zolinza,0.16687499999999988,0.16487499999999988,0.14187499999999997,0.171875,0.21287499999999993,0.050875000000000004,-0.202125,-0.707125,5.740782,2.194159,5.732495,0.856125
417,HT144,geldanamycin,0.3301249999999999,0.3101249999999999,0.3101249999999999,0.3371249999999998,0.11712499999999992,-0.3058750000000001,-0.5348750000000001,-0.5638750000000001,6.6303100000000015,1.399555,12.037409,0.6898750000000001
418,HT29,5-FU,0.13356250000000003,0.0075625000000000275,0.060562500000000075,0.07656250000000009,0.11156250000000001,0.07656250000000009,-0.12043749999999998,-0.3459375,5.353317,1.086129,6.396072,0.9109375
419,HT29,ABT-888,-0.002875000000000183,-0.025875000000000092,0.0011249999999998206,-0.012875000000000192,0.0021249999999999325,0.04212499999999997,0.02212499999999995,-0.025875000000000092,-1.253104,2.889123,9.306718,1.019875
420,HT29,AZD1775,0.22387499999999994,0.22187500000000016,0.23837500000000011,0.19337500000000007,0.17137500000000006,-0.1536249999999999,-0.28712499999999996,-0.6081249999999999,6.566609,3.64904,11.955432,0.7876249999999999
421,HT29,BEZ-235,0.18956249999999997,0.13906249999999998,0.1985625000000001,0.0955625,0.07006249999999992,-0.15893750000000006,-0.18893749999999998,-0.34493749999999995,6.9708960000000015,0.71439,11.056904,0.8209375
422,HT29,Bortezomib,0.3021250000000001,0.315125,0.2951250000000001,0.341125,0.26312500000000005,-0.2428749999999999,-0.624875,-0.6488749999999999,8.422862,5.479089,7.89073,0.7038749999999999
423,HT29,Carboplatin,0.00024999999999997247,0.05824999999999991,0.047250000000000014,0.06125000000000003,0.025249999999999995,0.00824999999999998,-0.054749999999999965,-0.14575000000000005,4.037771,1.485908,10.561727,0.98675
424,HT29,Cyclophosphamide,-0.03937499999999994,-0.0003750000000000142,-0.026374999999999926,-0.04537499999999994,0.004625000000000101,0.02462500000000012,0.03462500000000013,0.04762500000000003,-1.253104,2.889123,9.222798,1.013375
425,HT29,Dasatinib,0.24012499999999992,0.18262499999999993,0.204125,0.021625000000000005,-0.13787499999999997,-0.08287500000000003,-0.13737500000000002,-0.29037500000000005,6.269161,0.490622,11.091232000000002,0.770375
426,HT29,Dexamethasone,-0.010624999999999885,0.0013750000000001261,-0.0316249999999999,-0.0276249999999999,0.03237500000000004,-0.0036249999999998783,0.025375000000000147,0.014375000000000027,4.92787,17.830659,9.585533,1.0006249999999999
427,HT29,Dinaciclib,0.20199999999999996,0.22299999999999986,0.19399999999999995,0.22100000000000009,0.14600000000000002,0.061000000000000054,-0.44399999999999995,-0.603,8.072183,2.470878,9.324078,0.843
428,HT29,Doxorubicin,0.17574999999999996,0.19774999999999998,0.11475000000000002,0.19874999999999998,0.19874999999999998,-0.07425000000000004,-0.23924999999999996,-0.57225,7.291975,1.101487,14.827471,0.78425
429,HT29,Erlotinib,0.0787500000000001,0.01824999999999999,0.026249999999999996,0.06624999999999992,0.04775000000000007,0.008750000000000036,-0.03025,-0.2157500000000001,5.199655,1.010436,8.258217,0.94675
430,HT29,Etoposide,0.10675000000000001,0.04874999999999996,0.10275000000000001,0.07574999999999998,0.13875000000000004,0.03374999999999995,-0.12525000000000008,-0.38125,5.616661,1.465913,7.655742,0.91125
431,HT29,Gemcitabine,0.10631250000000003,0.05681249999999993,0.08281249999999996,0.10131250000000003,0.1693125000000001,0.06781249999999994,-0.13768750000000007,-0.4466875,8.35305,1.516699,9.434216,0.8821875
432,HT29,L778123,0.14449999999999985,0.05449999999999999,0.09249999999999992,0.07450000000000001,0.08499999999999996,-0.09349999999999992,-0.135,-0.22250000000000003,5.425909,0.5604359999999999,8.195874,0.8605
433,HT29,Lapatinib,0.09787499999999993,0.030874999999999875,0.07337499999999997,0.05637499999999995,0.03987499999999988,0.04887499999999989,0.0618749999999999,-0.40912500000000007,5.455596,3.130895,13.404272,0.9181250000000001
434,HT29,MK-2206,0.140625,0.025624999999999898,0.05912499999999987,0.12612499999999982,0.03562499999999991,-0.0318750000000001,-0.13537500000000002,-0.21987500000000004,5.177738,0.449451,15.370176,0.8948750000000001
435,HT29,MK-4541,0.000500000000000056,-0.01749999999999996,0.0015000000000000568,0.021500000000000075,0.02849999999999997,0.00550000000000006,0.012499999999999956,-0.05249999999999988,5.334666,15.730704,7.449191000000001,0.9884999999999999
436,HT29,MK-4827,0.04106249999999978,0.0010624999999998552,0.04456249999999984,6.249999999985434e-05,0.04656249999999984,0.01806249999999987,0.015062499999999868,-0.16643750000000002,4.891489,2.611611,7.223017,0.9699375000000001
437,HT29,MK-5108,-0.009375000000000022,0.043625000000000025,0.0286249999999999,0.029625000000000012,0.010624999999999885,0.03662499999999991,-0.011375000000000024,-0.12837500000000002,5.463295,2.169581,7.712986999999999,1.000375
438,HT29,MK-8669,0.059374999999999956,-0.016125000000000056,0.060374999999999956,0.08187499999999992,0.054874999999999896,-0.04712499999999997,-0.09462500000000007,-0.09862500000000007,6.925567999999998,0.354905,16.259833,0.9131250000000001
439,HT29,MK-8776,0.11943749999999997,0.0364374999999999,0.09393750000000001,0.09843749999999984,0.10843749999999985,-0.05456250000000018,-0.12756250000000002,-0.27456250000000004,5.591887,0.831994,13.604916,0.9025625
440,HT29,MRK-003,0.18881250000000005,0.13681250000000011,0.15881250000000025,0.08181250000000007,0.016312499999999952,0.019312500000000177,-0.039687499999999876,-0.5621875,5.453339,1.428638,10.569502,0.8496874999999999
441,HT29,Metformin,0.031124999999999847,0.03512500000000007,-0.030875000000000097,0.02212499999999995,0.015124999999999833,-0.0068750000000001865,-0.0008750000000001812,-0.06487500000000013,3.54399,18.064861,8.320592,1.013875
442,HT29,Methotrexate,0.11762499999999998,0.10262500000000008,0.1286250000000001,0.1386250000000001,0.10362500000000008,0.11962499999999998,-0.20737499999999998,-0.5033749999999999,7.08535,1.931837,8.524714999999999,0.8933749999999999
443,HT29,Mitomycine,0.1755,0.08550000000000013,0.13350000000000006,0.1130000000000001,0.08550000000000013,-0.06099999999999994,-0.17849999999999988,-0.3534999999999999,6.867705,0.637836,13.053966,0.8474999999999999
444,HT29,Oxaliplatin,0.118,0.14700000000000002,0.15900000000000003,0.135,0.08599999999999997,-0.02100000000000002,-0.256,-0.368,5.175265,0.8455719999999999,14.807723,0.861
445,HT29,PD325901,0.28237499999999993,0.2413749999999999,0.2483749999999999,0.1193749999999999,0.010374999999999912,-0.16262500000000013,-0.34062500000000007,-0.39862500000000006,8.216698,0.722988,10.13006,0.7276250000000001
446,HT29,Paclitaxel,0.31700000000000006,0.32800000000000007,0.29500000000000004,0.32899999999999996,0.061000000000000054,-0.33099999999999996,-0.49199999999999994,-0.5069999999999999,8.719753,1.91677,7.668392,0.6759999999999999
447,HT29,SN-38,0.11975000000000002,0.06125000000000003,0.05725000000000002,0.07425000000000004,0.09775,-0.0007500000000000284,-0.12575000000000003,-0.28374999999999995,8.351258999999999,1.923932,7.982212,0.88425
448,HT29,Sorafenib,0.142625,0.20962499999999995,0.134625,0.23762499999999998,0.1616249999999999,0.131625,-0.243375,-0.774375,5.277032,2.583334,14.888045000000002,0.847375
449,HT29,Sunitinib,0.09168750000000003,0.06868750000000001,0.09918749999999998,0.07368750000000002,0.08618749999999997,0.050687499999999996,-0.0633125,-0.4068125,5.601522,1.633337,9.005805,0.8998125
450,HT29,Temozolomide,0.011125000000000052,-0.041874999999999885,-0.020874999999999866,-0.007374999999999909,-0.007374999999999909,-0.009374999999999911,0.038125000000000187,0.03762500000000002,-1.735659,4.03975,14.637922,1.019375
451,HT29,Topotecan,0.264625,0.31162500000000004,0.292625,0.290625,0.11462500000000009,-0.20537499999999986,-0.465375,-0.603375,7.179125999999999,1.527025,11.999809,0.702375
452,HT29,Vinblastine,0.26656250000000015,0.18956250000000008,0.23206250000000006,0.26256250000000014,0.2730625,-0.12043749999999986,-0.5684374999999999,-0.5349374999999998,8.106016,4.360505,5.227284,0.7279374999999999
453,HT29,Vinorelbine,0.3001250000000001,0.26512500000000006,0.315125,0.27612500000000006,0.25612500000000005,-0.36587499999999995,-0.5318749999999999,-0.514875,8.490299,3.306218,8.705003999999999,0.7198749999999999
454,HT29,Zolinza,0.132,0.19299999999999995,0.18600000000000005,0.17000000000000004,0.131,0.08500000000000008,-0.20699999999999996,-0.69,5.945277,1.7404700000000002,8.487861,0.824
455,HT29,geldanamycin,0.401875,0.391875,0.37987499999999996,0.269875,-0.24512499999999993,-0.39112500000000006,-0.410125,-0.39712500000000006,7.459548,1.234495,18.850743,0.612125
456,KPL1,5-FU,0.06700000000000006,0.09499999999999997,0.248,0.05800000000000005,0.0050000000000001155,-0.014999999999999902,-0.14300000000000002,-0.31500000000000006,4.878242,0.73575,9.821232,0.869
457,KPL1,ABT-888,-0.05800000000000005,0.042999999999999816,-0.03300000000000003,0.08599999999999997,0.07299999999999984,0.03299999999999981,-0.04600000000000004,-0.09800000000000009,4.266967,1.19706,10.264344,0.9700000000000001
458,KPL1,AZD1775,0.08962499999999984,0.06662499999999993,0.11862499999999976,0.08962499999999984,0.06062499999999993,0.07262499999999994,-0.12637500000000013,-0.371375,6.219443,1.422963,8.974316,0.9473750000000001
459,KPL1,BEZ-235,0.291625,0.364625,0.32462499999999994,0.137625,0.0016250000000000986,-0.30737499999999995,-0.347375,-0.465375,7.391423,0.7518640000000001,13.186457999999998,0.700375
460,KPL1,Bortezomib,0.15312499999999996,0.2061250000000001,0.17512499999999998,0.13212500000000005,0.17212500000000008,0.05812500000000009,-0.44587499999999997,-0.45087499999999997,7.747235000000001,1.184238,11.246274,0.861875
461,KPL1,Carboplatin,0.016999999999999904,0.016999999999999904,0.08899999999999997,-0.05900000000000016,0.0239999999999998,0.010999999999999899,0.014999999999999902,-0.1140000000000001,4.248231,19.482513,10.530743,1.0270000000000001
462,KPL1,Cyclophosphamide,-0.02187500000000009,-0.10487500000000005,-0.06087500000000001,-0.08087500000000003,0.05312500000000009,0.07712500000000011,0.080125,0.05812499999999998,-1.253104,2.889123,11.739644,1.042875
463,KPL1,Dasatinib,0.12112500000000015,0.16512499999999997,0.09412500000000001,0.06812499999999999,-0.0648749999999999,-0.09087499999999993,-0.041874999999999996,-0.25087499999999985,5.053764,0.961596,10.83644,0.984875
464,KPL1,Dexamethasone,0.04699999999999993,0.008000000000000007,0.03199999999999992,-0.07600000000000007,0.008999999999999897,-0.001000000000000112,0.013000000000000012,-0.03200000000000003,-3.0,0.07080700000000001,7.286604,0.8360000000000001
465,KPL1,Dinaciclib,0.2167500000000001,0.23875000000000013,0.18575000000000008,0.3157500000000001,0.14675000000000005,-0.0022499999999999742,-0.5822499999999999,-0.51925,8.060799000000001,1.469526,13.702517000000002,0.8132499999999999
466,KPL1,Doxorubicin,0.24087499999999995,0.177875,0.21087500000000003,0.13387500000000008,0.09687499999999993,-0.05712499999999998,-0.2121249999999999,-0.5911249999999999,7.036461999999998,0.983612,10.048372,0.784125
467,KPL1,Erlotinib,0.003249999999999975,0.05225000000000002,0.012249999999999983,0.12225000000000019,0.01924999999999999,0.06725000000000003,-0.03874999999999995,-0.2377499999999999,5.079701999999998,1.558616,9.616801,0.93675
468,KPL1,Etoposide,0.12474999999999992,0.09074999999999989,0.1067499999999999,0.08074999999999988,0.031749999999999945,-0.04225000000000001,-0.19625000000000004,-0.19625000000000004,4.8501379999999985,0.6998270000000001,11.473284,0.95025
469,KPL1,Gemcitabine,0.08174999999999999,0.11575000000000002,0.14975000000000005,0.12275000000000003,0.13575000000000004,-0.14024999999999999,-0.21725000000000005,-0.24824999999999997,7.842467,0.526309,9.553853,0.85825
470,KPL1,L778123,0.19512499999999977,0.188125,0.11712499999999981,0.06712499999999988,-0.0358750000000001,-0.13387500000000008,-0.1618750000000001,-0.2358750000000001,5.802807,0.319777,6.729264,0.6808750000000001
471,KPL1,Lapatinib,0.026125000000000065,0.08912500000000001,0.10512499999999991,0.10312499999999991,0.085125,0.03512499999999996,-0.027874999999999983,-0.4158749999999999,5.276916,2.184326,13.884837,0.907875
472,KPL1,MK-2206,0.3097500000000001,0.15775000000000006,0.24375000000000002,0.13775000000000004,-0.12424999999999997,-0.21725000000000005,-0.22624999999999995,-0.28125,5.8133620000000015,0.441995,10.283105,0.76025
473,KPL1,MK-4541,-0.038249999999999895,0.009750000000000147,-0.03424999999999989,-0.016249999999999876,0.09675000000000011,0.04575000000000018,-0.017249999999999988,-0.0462499999999999,5.319845,18.412128,10.750974,1.0222499999999999
474,KPL1,MK-4827,0.13787499999999997,0.05487500000000001,0.10487499999999994,0.041874999999999996,0.0668749999999999,-0.04112500000000008,-0.14912500000000006,-0.21612500000000012,4.369164,0.432584,7.532379,0.874125
475,KPL1,MK-5108,0.119,0.11499999999999999,0.131,0.08799999999999997,0.0050000000000000044,-0.038000000000000034,-0.21799999999999997,-0.20200000000000007,5.309314,0.543017,7.811431,0.895
476,KPL1,MK-8669,0.10025000000000006,0.11925000000000019,0.1272500000000002,0.06425000000000003,0.07425000000000004,0.005250000000000088,-0.15574999999999983,-0.3347499999999999,7.838897,0.925694,10.477211,0.9407499999999999
477,KPL1,MK-8776,0.14312499999999984,0.218125,0.16412499999999997,0.10112499999999991,-0.06787500000000013,-0.13787500000000008,-0.1468750000000001,-0.2738750000000001,5.172937,0.589404,10.300398,0.8838750000000001
478,KPL1,MRK-003,0.1827500000000002,0.17475000000000018,0.10375000000000001,0.06375000000000008,0.054750000000000076,0.054750000000000076,-0.16524999999999979,-0.4692499999999999,5.118571,1.203272,8.872074000000003,0.8992499999999999
479,KPL1,Metformin,0.004875000000000185,0.02187500000000009,-0.006124999999999936,0.09587500000000015,-0.025124999999999842,-0.031124999999999847,-0.029124999999999845,-0.031124999999999847,3.467743,19.496685,8.628285,1.0191249999999998
480,KPL1,Methotrexate,0.2526250000000001,0.23562499999999997,0.2386250000000001,0.2506250000000001,0.06762500000000005,0.11562499999999998,-0.508375,-0.6523749999999999,7.284526,2.961082,12.582737,0.841375
481,KPL1,Mitomycine,0.16537499999999994,0.13837500000000003,0.14437500000000003,0.1293749999999999,-0.013624999999999998,-0.16062500000000002,-0.138625,-0.2646250000000001,5.6912720000000006,0.6530229999999999,9.083592,0.915625
482,KPL1,Oxaliplatin,0.020750000000000046,0.08274999999999999,-0.003249999999999975,0.10675000000000001,0.09075,-0.00024999999999997247,0.005750000000000033,-0.30325,4.591418,2.5183880000000003,8.968685,0.9642499999999999
483,KPL1,PD325901,0.017249999999999988,0.02825000000000011,-0.056749999999999856,0.0002500000000000835,-0.03874999999999995,0.007249999999999979,0.024250000000000105,0.0182500000000001,0.280345,2.866938,11.120578,0.9937499999999999
484,KPL1,Paclitaxel,0.20474999999999988,0.19474999999999998,0.23575000000000002,0.12375000000000003,-0.07924999999999993,-0.17525000000000002,-0.22924999999999995,-0.27525,7.632981,0.455766,8.549496000000001,0.79625
485,KPL1,SN-38,0.13287499999999985,0.06087499999999979,0.09687499999999982,0.03887499999999988,0.07387499999999991,-0.0651250000000001,-0.12012500000000015,-0.21812500000000012,7.749014999999999,0.735093,9.573622,0.9481250000000001
486,KPL1,Sorafenib,0.22699999999999998,0.19499999999999995,0.21799999999999986,0.2380000000000001,0.11399999999999999,0.09399999999999997,-0.454,-0.6320000000000001,5.282768,2.121696,11.197962,0.811
487,KPL1,Sunitinib,0.12124999999999997,0.14324999999999988,0.18924999999999992,0.12824999999999986,0.12224999999999997,-0.028750000000000164,-0.22375000000000012,-0.4517500000000001,5.619248000000002,0.951022,7.420644,0.8147500000000001
488,KPL1,Temozolomide,-0.03125,-0.03424999999999989,0.006750000000000034,0.02675000000000005,-0.024249999999999883,0.004750000000000032,0.09075000000000011,-0.03925000000000001,-0.216527,4.966294,13.414507,1.05825
489,KPL1,Topotecan,0.17200000000000004,0.121,0.11599999999999999,0.1349999999999999,-0.029999999999999916,-0.131,-0.18199999999999994,-0.20100000000000007,5.59353,0.463164,8.253124,0.874
490,KPL1,Vinblastine,0.04375000000000007,0.09075000000000011,0.12675000000000014,0.03475000000000006,0.11475000000000013,0.11775000000000002,-0.12324999999999986,-0.4052499999999999,7.36163,1.490772,10.186556,0.9372499999999999
491,KPL1,Vinorelbine,0.23049999999999982,0.24049999999999983,0.26349999999999996,0.24149999999999994,-0.10950000000000015,-0.22250000000000003,-0.2875000000000001,-0.3565000000000001,7.769314,0.5919770000000001,11.491086,0.8045000000000001
492,KPL1,Zolinza,0.08849999999999991,0.15349999999999986,0.13149999999999995,0.14949999999999986,0.16449999999999998,0.0044999999999999485,-0.24450000000000005,-0.44750000000000006,5.585178,1.0624360000000002,8.679992,0.8635
493,KPL1,geldanamycin,0.27412500000000006,0.28412500000000007,0.3001250000000001,0.16712500000000008,-0.08087499999999992,-0.2808749999999999,-0.31487499999999985,-0.3488749999999999,6.256743,0.646125,11.887491,0.7788749999999999
494,LNCAP,5-FU,0.25425,0.07874999999999999,0.16025000000000011,0.005750000000000033,0.16675000000000006,0.021250000000000102,-0.20575,-0.4812499999999999,5.342852,0.95382,19.516647,0.8192499999999999
495,LNCAP,ABT-888,-0.036937499999999956,0.06256250000000008,-0.021937499999999943,0.05256250000000007,-0.0384374999999999,0.05156250000000007,0.04756250000000006,-0.11693749999999992,-3.0,0.099362,18.727418,0.9089375
496,LNCAP,AZD1775,0.18781250000000005,0.14931250000000007,0.10481249999999998,0.10231250000000003,-0.10818749999999999,0.16381250000000003,-0.1616875000000001,-0.4381875,6.43358,0.795948,17.540925,0.8621875
497,LNCAP,BEZ-235,0.3711874999999999,0.24768749999999984,0.25968749999999985,0.20018749999999985,0.11818749999999978,-0.3478125000000002,-0.38331250000000017,-0.4658125000000002,7.554357,0.805647,16.625413,0.6503125000000002
498,LNCAP,Bortezomib,0.33081250000000006,0.26231249999999995,0.32881250000000006,0.32381249999999995,0.2083125,-0.12768749999999995,-0.6446875,-0.6816875,8.311664,2.717478,17.277232,0.6986875
499,LNCAP,Carboplatin,-0.04962499999999992,0.16337499999999994,0.03137499999999993,0.05587500000000001,-0.016125000000000056,0.07837500000000008,-0.04112499999999997,-0.22212500000000002,4.0343230000000005,1.082603,25.311814,0.915625
500,LNCAP,Cyclophosphamide,0.00031249999999993783,-0.0566875,0.043312499999999865,-0.09468749999999992,-0.02418750000000003,-0.03718749999999993,0.1428125,0.02631249999999996,0.482888,3.4382010000000003,24.650986,1.0266875
501,LNCAP,Dasatinib,0.16156249999999994,0.20906249999999993,0.013562499999999922,-0.006937500000000041,-0.04143750000000013,-0.11293750000000002,-0.03993750000000007,-0.1829375000000001,4.387429,0.268826,16.247487,0.8374375000000001
502,LNCAP,Dexamethasone,-0.001687500000000064,-0.07468750000000002,-0.049687499999999996,-0.014687499999999964,-0.0006875000000000631,0.030312499999999964,0.031312499999999854,0.07981249999999984,0.482888,3.4382010000000003,17.615791,0.9836875
503,LNCAP,Dinaciclib,0.15268749999999986,0.2276874999999997,0.09518749999999987,0.25068749999999984,0.14668749999999986,0.3236874999999998,-0.48031250000000014,-0.7163125000000001,7.880055,22.455204,15.514682999999998,0.7878125000000001
504,LNCAP,Doxorubicin,0.3558125,0.3433125,0.31881250000000005,0.1943125000000001,-0.007187500000000013,-0.22968749999999993,-0.3916874999999999,-0.5836874999999999,7.627034,0.939591,15.324803,0.6631874999999999
505,LNCAP,Erlotinib,0.011749999999999927,0.12324999999999997,0.19724999999999993,0.0827500000000001,0.08924999999999994,0.055749999999999855,-0.09875000000000012,-0.46125000000000005,5.4847160000000015,1.414719,18.994123,0.8452500000000001
506,LNCAP,Etoposide,0.18443749999999992,0.10543749999999985,0.22693750000000001,0.10743749999999996,0.07243749999999993,-0.07456250000000009,-0.24756250000000002,-0.3745625,5.739285,0.566723,18.721106,0.7585625
507,LNCAP,Gemcitabine,0.1624375,-0.01606249999999987,0.08743749999999995,0.15093750000000017,0.13793750000000005,0.13393750000000004,-0.17156250000000006,-0.4850625,8.263845,1.627653,19.671168,0.8575625
508,LNCAP,L778123,0.09275,0.0767500000000001,0.024250000000000105,0.16125,0.10924999999999996,-0.03275000000000006,-0.15325,-0.27825,4.981454,0.245709,19.207044,0.76925
509,LNCAP,Lapatinib,-0.012749999999999928,0.09225000000000005,0.06975000000000009,0.15775000000000017,0.060250000000000026,0.0182500000000001,-0.03025,-0.35524999999999995,5.31308,1.410696,20.603411,0.8797499999999999
510,LNCAP,MK-2206,0.25949999999999984,0.26749999999999996,0.30199999999999994,0.22849999999999993,-0.049000000000000044,-0.22200000000000003,-0.37150000000000005,-0.41500000000000004,6.704978,0.693715,15.214346,0.6215
511,LNCAP,MK-4541,0.13812499999999994,0.136625,0.08162499999999995,0.03562500000000002,0.03662499999999991,-0.07487500000000014,-0.11387500000000017,-0.23987500000000006,5.2379370000000005,0.393542,14.599523,0.830875
512,LNCAP,MK-4827,0.0817500000000001,0.14575000000000005,0.16775000000000007,0.14175000000000004,0.059250000000000136,-0.052750000000000075,-0.17075000000000007,-0.37274999999999997,5.217704,0.605698,15.858529999999998,0.81875
513,LNCAP,MK-5108,0.20543749999999994,0.16093749999999996,0.11393749999999991,0.07943750000000005,0.13193749999999993,-0.06106250000000002,-0.15656250000000005,-0.4740625,6.046659,0.707016,16.850351,0.8090625
514,LNCAP,MK-8669,0.1568124999999999,0.1408124999999999,0.16781249999999992,0.15331249999999996,-0.031187500000000146,-0.05918749999999995,-0.23768750000000005,-0.2906875,8.309329,0.55876,17.617896,0.8121875000000001
515,LNCAP,MK-8776,0.11062500000000008,0.16362500000000013,0.08162500000000006,0.031625000000000014,0.018625000000000003,0.08412500000000012,-0.23587500000000006,-0.254375,5.191468,0.507777,21.799951,0.877875
516,LNCAP,MRK-003,0.06518749999999995,0.16068749999999998,0.08468749999999992,0.1341874999999998,0.03368749999999998,-0.04731250000000009,-0.09081249999999996,-0.3403125,4.812078,0.761529,15.578377,0.9278125
517,LNCAP,Metformin,-0.02012500000000006,0.07737499999999997,-0.06312499999999999,0.16837499999999994,-0.03762500000000002,-0.011125000000000052,-0.0661250000000001,-0.04762500000000003,-3.0,0.174283,19.468421,0.979125
518,LNCAP,Methotrexate,-0.00012499999999993072,0.11387500000000006,0.08737499999999998,0.18787500000000001,0.0003750000000000142,0.2073750000000001,-0.09962499999999985,-0.497125,6.951295,1.43391,17.309363,0.816125
