symbol,entrez
SCAMP3 ,10067
IL18BP ,10068
RWDD2B ,10069
MUC12 ,10071
DPP3 ,10072
SNUPN ,10073
HUWE1 ,10075
PTPRU ,10076
TSPAN32 ,10077
TSSC4 ,10078
ATP9A ,10079
CDH10 ,1008
PDCD7 ,10081
GPC6 ,10082
MYZAP ,100820829
USH1C ,10083
PQBP1 ,10084
EDIL3 ,10085
HHLA1 ,10086
FSBP ,100861412
CYP3A7-CYP3A51P ,100861540
COL4A3BP ,10087
PTGES3L-AARSD1,100885850
PTGES3L-AARSD1,80755
PTGES3L-AARSD1,100885850
PTGES3L-AARSD1,80755
AARSD1 ,100885850
AARSD1 ,80755
AARSD1 ,100885850
AARSD1 ,80755
MRPS31P5 ,100887750
KCNK7 ,10089
CDH11 ,1009
UST ,10090
APOBEC3A_B ,100913187
ARPC5 ,10092
ARPC4 ,10093
ARPC3 ,10094
ARPC1B ,10095
ACTR3 ,10096
ACTR2 ,10097
TSPAN5 ,10098
TSPAN3 ,10099
FAM106B ,100996259
POTEB ,100996331
LOC100996335,100996335
LOC100996335,100996432
LOC100996335,642633
LOC100996335,100996335
LOC100996335,100996432
LOC100996335,642633
LOC100996335,100996335
LOC100996335,100996432
LOC100996335,642633
LINC01663,100996335
LINC01663,100996432
LINC01663,642633
LINC01663,100996335
LINC01663,100996432
LINC01663,642633
LINC01663,100996335
LINC01663,100996432
LINC01663,642633
FAM230B ,100996335
FAM230B ,100996432
FAM230B ,642633
FAM230B ,100996335
FAM230B ,100996432
FAM230B ,642633
FAM230B ,100996335
FAM230B ,100996432
FAM230B ,642633
LOC100996337 ,100996337
LOC100996401 ,100996401
LOC100996413,100996413
LOC100996413,101060580
LOC100996413,100996413
LOC100996413,101060580
LOC101060580 ,100996413
LOC101060580 ,101060580
LOC101060580 ,100996413
LOC101060580 ,101060580
LOC100996415 ,100996415
LOC100996517,100996517
LOC100996517,100996716
LOC100996517,102724364
LOC100996517,100996517
LOC100996517,100996716
LOC100996517,102724364
LOC100996517,100996517
LOC100996517,100996716
LOC100996517,102724364
LOC100996716,100996517
LOC100996716,100996716
LOC100996716,102724364
LOC100996716,100996517
LOC100996716,100996716
LOC100996716,102724364
LOC100996716,100996517
LOC100996716,100996716
LOC100996716,102724364
LOC102724364 ,100996517
LOC102724364 ,100996716
LOC102724364 ,102724364
LOC102724364 ,100996517
LOC102724364 ,100996716
LOC102724364 ,102724364
LOC102724364 ,100996517
LOC102724364 ,100996716
LOC102724364 ,102724364
FAM74A7 ,100996582
LOC100996643 ,100996643
LOC100996709,100996709
LOC100996709,107984156
LOC100996709,100996709
LOC100996709,107984156
LOC107984156 ,100996709
LOC107984156 ,107984156
LOC107984156 ,100996709
LOC107984156 ,107984156
SRGAP2D ,100996712
LOC100996717,100996717
LOC100996717,100996763
LOC100996717,388677
LOC100996717,100996717
LOC100996717,100996763
LOC100996717,388677
LOC100996717,100996717
LOC100996717,100996763
LOC100996717,388677
LOC100996763,100996717
LOC100996763,100996763
LOC100996763,388677
LOC100996763,100996717
LOC100996763,100996763
LOC100996763,388677
LOC100996763,100996717
LOC100996763,100996763
LOC100996763,388677
NOTCH2NL ,100996717
NOTCH2NL ,100996763
NOTCH2NL ,388677
NOTCH2NL ,100996717
NOTCH2NL ,100996763
NOTCH2NL ,388677
NOTCH2NL ,100996717
NOTCH2NL ,100996763
NOTCH2NL ,388677
LOC100996724 ,100996724
SPDYE11,100996746
SPDYE11,105180390
SPDYE11,105180391
SPDYE11,641776
SPDYE11,643862
SPDYE11,728524
SPDYE11,100996746
SPDYE11,105180390
SPDYE11,105180391
SPDYE11,641776
SPDYE11,643862
SPDYE11,728524
SPDYE11,100996746
SPDYE11,105180390
SPDYE11,105180391
SPDYE11,641776
SPDYE11,643862
SPDYE11,728524
SPDYE11,100996746
SPDYE11,105180390
SPDYE11,105180391
SPDYE11,641776
SPDYE11,643862
SPDYE11,728524
SPDYE11,100996746
SPDYE11,105180390
SPDYE11,105180391
SPDYE11,641776
SPDYE11,643862
SPDYE11,728524
SPDYE11,100996746
SPDYE11,105180390
SPDYE11,105180391
SPDYE11,641776
SPDYE11,643862
SPDYE11,728524
SPDYE13P,100996746
SPDYE13P,105180390
SPDYE13P,105180391
SPDYE13P,641776
SPDYE13P,643862
SPDYE13P,728524
SPDYE13P,100996746
SPDYE13P,105180390
SPDYE13P,105180391
SPDYE13P,641776
SPDYE13P,643862
SPDYE13P,728524
SPDYE13P,100996746
SPDYE13P,105180390
SPDYE13P,105180391
SPDYE13P,641776
SPDYE13P,643862
SPDYE13P,728524
SPDYE13P,100996746
SPDYE13P,105180390
SPDYE13P,105180391
SPDYE13P,641776
SPDYE13P,643862
SPDYE13P,728524
SPDYE13P,100996746
SPDYE13P,105180390
SPDYE13P,105180391
SPDYE13P,641776
SPDYE13P,643862
SPDYE13P,728524
SPDYE13P,100996746
SPDYE13P,105180390
SPDYE13P,105180391
SPDYE13P,641776
SPDYE13P,643862
SPDYE13P,728524
SPDYE15P,100996746
SPDYE15P,105180390
SPDYE15P,105180391
SPDYE15P,641776
SPDYE15P,643862
SPDYE15P,728524
SPDYE15P,100996746
SPDYE15P,105180390
SPDYE15P,105180391
SPDYE15P,641776
SPDYE15P,643862
SPDYE15P,728524
SPDYE15P,100996746
SPDYE15P,105180390
SPDYE15P,105180391
SPDYE15P,641776
SPDYE15P,643862
SPDYE15P,728524
SPDYE15P,100996746
SPDYE15P,105180390
SPDYE15P,105180391
SPDYE15P,641776
SPDYE15P,643862
SPDYE15P,728524
SPDYE15P,100996746
SPDYE15P,105180390
SPDYE15P,105180391
SPDYE15P,641776
SPDYE15P,643862
SPDYE15P,728524
SPDYE15P,100996746
SPDYE15P,105180390
SPDYE15P,105180391
SPDYE15P,641776
SPDYE15P,643862
SPDYE15P,728524
SPDYE14P,100996746
SPDYE14P,105180390
SPDYE14P,105180391
SPDYE14P,641776
SPDYE14P,643862
SPDYE14P,728524
SPDYE14P,100996746
SPDYE14P,105180390
SPDYE14P,105180391
SPDYE14P,641776
SPDYE14P,643862
SPDYE14P,728524
SPDYE14P,100996746
SPDYE14P,105180390
SPDYE14P,105180391
SPDYE14P,641776
SPDYE14P,643862
SPDYE14P,728524
SPDYE14P,100996746
SPDYE14P,105180390
SPDYE14P,105180391
SPDYE14P,641776
SPDYE14P,643862
SPDYE14P,728524
SPDYE14P,100996746
SPDYE14P,105180390
SPDYE14P,105180391
SPDYE14P,641776
SPDYE14P,643862
SPDYE14P,728524
SPDYE14P,100996746
SPDYE14P,105180390
SPDYE14P,105180391
SPDYE14P,641776
SPDYE14P,643862
SPDYE14P,728524
SPDYE10P,100996746
SPDYE10P,105180390
SPDYE10P,105180391
SPDYE10P,641776
SPDYE10P,643862
SPDYE10P,728524
SPDYE10P,100996746
SPDYE10P,105180390
SPDYE10P,105180391
SPDYE10P,641776
SPDYE10P,643862
SPDYE10P,728524
SPDYE10P,100996746
SPDYE10P,105180390
SPDYE10P,105180391
SPDYE10P,641776
SPDYE10P,643862
SPDYE10P,728524
SPDYE10P,100996746
SPDYE10P,105180390
SPDYE10P,105180391
SPDYE10P,641776
SPDYE10P,643862
SPDYE10P,728524
SPDYE10P,100996746
SPDYE10P,105180390
SPDYE10P,105180391
SPDYE10P,641776
SPDYE10P,643862
SPDYE10P,728524
SPDYE10P,100996746
SPDYE10P,105180390
SPDYE10P,105180391
SPDYE10P,641776
SPDYE10P,643862
SPDYE10P,728524
SPDYE8P ,100996746
SPDYE8P ,105180390
SPDYE8P ,105180391
SPDYE8P ,641776
SPDYE8P ,643862
SPDYE8P ,728524
SPDYE8P ,100996746
SPDYE8P ,105180390
SPDYE8P ,105180391
SPDYE8P ,641776
SPDYE8P ,643862
SPDYE8P ,728524
SPDYE8P ,100996746
SPDYE8P ,105180390
SPDYE8P ,105180391
SPDYE8P ,641776
SPDYE8P ,643862
SPDYE8P ,728524
SPDYE8P ,100996746
SPDYE8P ,105180390
SPDYE8P ,105180391
SPDYE8P ,641776
SPDYE8P ,643862
SPDYE8P ,728524
SPDYE8P ,100996746
SPDYE8P ,105180390
SPDYE8P ,105180391
SPDYE8P ,641776
SPDYE8P ,643862
SPDYE8P ,728524
SPDYE8P ,100996746
SPDYE8P ,105180390
SPDYE8P ,105180391
SPDYE8P ,641776
SPDYE8P ,643862
SPDYE8P ,728524
LOC100996747 ,100996747
NPY4R2 ,100996758
LOC100996792 ,100996792
LOC100996911,100996911
LOC100996911,101929235
LOC100996911,100996911
LOC100996911,101929235
LOC101929235 ,100996911
LOC101929235 ,101929235
LOC101929235 ,100996911
LOC101929235 ,101929235
C7orf55-LUC7L2 ,100996928
PYURF,100996939
PYURF,84992
PYURF,100996939
PYURF,84992
PIGY ,100996939
PIGY ,84992
PIGY ,100996939
PIGY ,84992
ADAM8 ,101
CDH12 ,1010
TSPAN2 ,10100
TSFM ,10102
TSPAN1 ,10103
PPIF ,10105
GOLGA8R,101059918
GOLGA8R,107984057
GOLGA8R,643699
GOLGA8R,101059918
GOLGA8R,107984057
GOLGA8R,643699
GOLGA8R,101059918
GOLGA8R,107984057
GOLGA8R,643699
LOC107984057,101059918
LOC107984057,107984057
LOC107984057,643699
LOC107984057,101059918
LOC107984057,107984057
LOC107984057,643699
LOC107984057,101059918
LOC107984057,107984057
LOC107984057,643699
GOLGA8N ,101059918
GOLGA8N ,107984057
GOLGA8N ,643699
GOLGA8N ,101059918
GOLGA8N ,107984057
GOLGA8N ,643699
GOLGA8N ,101059918
GOLGA8N ,107984057
GOLGA8N ,643699
CTDSP2 ,10106
CT45A7,101060211
CT45A7,102723631
CT45A7,101060211
CT45A7,102723631
CT45A10 ,101060211
CT45A10 ,102723631
CT45A10 ,101060211
CT45A10 ,102723631
NBPF19,101060226
NBPF19,55672
NBPF19,101060226
NBPF19,55672
NBPF1 ,101060226
NBPF1 ,55672
NBPF1 ,101060226
NBPF1 ,55672
OPN1MW3,101060233
OPN1MW3,728458
OPN1MW3,101060233
OPN1MW3,728458
OPN1MW2 ,101060233
OPN1MW2 ,728458
OPN1MW2 ,101060233
OPN1MW2 ,728458
HNRNPCL4,101060301
HNRNPCL4,649330
HNRNPCL4,101060301
HNRNPCL4,649330
HNRNPCL3 ,101060301
HNRNPCL3 ,649330
HNRNPCL3 ,101060301
HNRNPCL3 ,649330
TBC1D3G ,101060321
TBC1D3K ,101060351
TBC1D3L ,101060376
TBC1D3D ,101060389
LOC101060399,101060399
LOC101060399,1039
LOC101060399,101060399
LOC101060399,1039
CDR2 ,101060399
CDR2 ,1039
CDR2 ,101060399
CDR2 ,1039
LOC101060442,101060442
LOC101060442,105371708
LOC101060442,105373943
LOC101060442,105379012
LOC101060442,107986939
LOC101060442,101060442
LOC101060442,105371708
LOC101060442,105373943
LOC101060442,105379012
LOC101060442,107986939
LOC101060442,101060442
LOC101060442,105371708
LOC101060442,105373943
LOC101060442,105379012
LOC101060442,107986939
LOC101060442,101060442
LOC101060442,105371708
LOC101060442,105373943
LOC101060442,105379012
LOC101060442,107986939
LOC101060442,101060442
LOC101060442,105371708
LOC101060442,105373943
LOC101060442,105379012
LOC101060442,107986939
LINC01992,101060442
LINC01992,105371708
LINC01992,105373943
LINC01992,105379012
LINC01992,107986939
LINC01992,101060442
LINC01992,105371708
LINC01992,105373943
LINC01992,105379012
LINC01992,107986939
LINC01992,101060442
LINC01992,105371708
LINC01992,105373943
LINC01992,105379012
LINC01992,107986939
LINC01992,101060442
LINC01992,105371708
LINC01992,105373943
LINC01992,105379012
LINC01992,107986939
LINC01992,101060442
LINC01992,105371708
LINC01992,105373943
LINC01992,105379012
LINC01992,107986939
LOC105373943,101060442
LOC105373943,105371708
LOC105373943,105373943
LOC105373943,105379012
LOC105373943,107986939
LOC105373943,101060442
LOC105373943,105371708
LOC105373943,105373943
LOC105373943,105379012
LOC105373943,107986939
LOC105373943,101060442
LOC105373943,105371708
LOC105373943,105373943
LOC105373943,105379012
LOC105373943,107986939
LOC105373943,101060442
LOC105373943,105371708
LOC105373943,105373943
LOC105373943,105379012
LOC105373943,107986939
LOC105373943,101060442
LOC105373943,105371708
LOC105373943,105373943
LOC105373943,105379012
LOC105373943,107986939
LOC105379012,101060442
LOC105379012,105371708
LOC105379012,105373943
LOC105379012,105379012
LOC105379012,107986939
LOC105379012,101060442
LOC105379012,105371708
LOC105379012,105373943
LOC105379012,105379012
LOC105379012,107986939
LOC105379012,101060442
LOC105379012,105371708
LOC105379012,105373943
LOC105379012,105379012
LOC105379012,107986939
LOC105379012,101060442
LOC105379012,105371708
LOC105379012,105373943
LOC105379012,105379012
LOC105379012,107986939
LOC105379012,101060442
LOC105379012,105371708
LOC105379012,105373943
LOC105379012,105379012
LOC105379012,107986939
LOC107986939 ,101060442
LOC107986939 ,105371708
LOC107986939 ,105373943
LOC107986939 ,105379012
LOC107986939 ,107986939
LOC107986939 ,101060442
LOC107986939 ,105371708
LOC107986939 ,105373943
LOC107986939 ,105379012
LOC107986939 ,107986939
LOC107986939 ,101060442
LOC107986939 ,105371708
LOC107986939 ,105373943
LOC107986939 ,105379012
LOC107986939 ,107986939
LOC107986939 ,101060442
LOC107986939 ,105371708
LOC107986939 ,105373943
LOC107986939 ,105379012
LOC107986939 ,107986939
LOC107986939 ,101060442
LOC107986939 ,105371708
LOC107986939 ,105373943
LOC107986939 ,105379012
LOC107986939 ,107986939
LOC101060521,101060521
LOC101060521,55718
LOC101060521,101060521
LOC101060521,55718
POLR3E ,101060521
POLR3E ,55718
POLR3E ,101060521
POLR3E ,55718
LOC101060524,101060524
LOC101060524,1818
LOC101060524,101060524
LOC101060524,1818
DRD5P2 ,101060524
DRD5P2 ,1818
DRD5P2 ,101060524
DRD5P2 ,1818
LOC101060604,101060604
LOC101060604,387254
LOC101060604,101060604
LOC101060604,387254
SLC7A5P2 ,101060604
SLC7A5P2 ,387254
SLC7A5P2 ,101060604
SLC7A5P2 ,387254
LOC101060696 ,101060696
TRIM10 ,10107
ARPC2 ,10109
SGK2 ,10110
RAD50 ,10111
KIF20A ,10112
PREB ,10113
HIPK3 ,10114
ENAM ,10117
IPO11-LRRC70 ,101180901
CDH13 ,1012
ACTR1B ,10120
ACTR1A ,10121
ARL4C ,10123
ARL4A ,10124
ZNF263 ,10127
LRPPRC ,10128
FRY ,10129
CDH15 ,1013
PDIA6 ,10130
TRAP1 ,10131
OPTN ,10133
NAMPT ,10135
CELA3A ,10136
RBM12 ,10137
YAF2 ,10138
ARFRP1 ,10139
CDH16 ,1014
TOB1 ,10140
LINC01587 ,10141
AKAP9 ,10142
CLEC3A ,10143
FAM13A ,10144
G3BP1 ,10146
SUGP2 ,10147
EBI3 ,10148
ADGRG2 ,10149
CDH17 ,1015
MBNL2 ,10150
HNRNPA3P1 ,10151
ABI2 ,10152
CEBPZ ,10153
TRIM28 ,10155
RASA4 ,10156
AASS ,10157
PDZK1IP1 ,10158
ATP6AP2 ,10159
CDH18 ,1016
LPAR6 ,10161
LPCAT3 ,10162
WASF2 ,10163
CHST4 ,10164
SLC25A13 ,10165
SLC25A15 ,10166
ZNF197,10168
ZNF197,110354863
ZNF197,10168
ZNF197,110354863
ZNF660-ZNF197 ,10168
ZNF660-ZNF197 ,110354863
ZNF660-ZNF197 ,10168
ZNF660-ZNF197 ,110354863
SERF2 ,10169
CDK2 ,1017
DHRS9 ,10170
ZNF256 ,10172
SPECC1L-ADORA2A ,101730217
SORBS3 ,10174
CNIH1 ,10175
STAG3L5P-PVRIG2P-PILRB ,101752399
TENM1 ,10178
RBM7 ,10179
RBM6 ,10180
RBM5 ,10181
LHFPL2 ,10184
LHFPL6 ,10186
TNK2 ,10188
ALYREF ,10189
CDK4 ,1019
TXNDC9 ,10190
LOC101926889 ,101926889
LOC101926969 ,101926969
LOC101927060 ,101927060
CH17-125A10.2,101927333
CH17-125A10.2,101929826
CH17-125A10.2,101927333
CH17-125A10.2,101929826
LINC01632 ,101927333
LINC01632 ,101929826
LINC01632 ,101927333
LINC01632 ,101929826
LINC01361,101927498
LINC01361,105369547
LINC01361,105377362
LINC01361,101927498
LINC01361,105369547
LINC01361,105377362
LINC01361,101927498
LINC01361,105369547
LINC01361,105377362
LOC105369547,101927498
LOC105369547,105369547
LOC105369547,105377362
LOC105369547,101927498
LOC105369547,105369547
LOC105369547,105377362
LOC105369547,101927498
LOC105369547,105369547
LOC105369547,105377362
LOC105377362 ,101927498
LOC105377362 ,105369547
LOC105377362 ,105377362
LOC105377362 ,101927498
LOC105377362 ,105369547
LOC105377362 ,105377362
LOC105377362 ,101927498
LOC105377362 ,105369547
LOC105377362 ,105377362
LOC101927562 ,101927562
LOC101927615,101927615
LOC101927615,102723393
LOC101927615,105379274
LOC101927615,101927615
LOC101927615,102723393
LOC101927615,105379274
LOC101927615,101927615
LOC101927615,102723393
LOC101927615,105379274
LOC102723393,101927615
LOC102723393,102723393
LOC102723393,105379274
LOC102723393,101927615
LOC102723393,102723393
LOC102723393,105379274
LOC102723393,101927615
LOC102723393,102723393
LOC102723393,105379274
LOC105379274 ,101927615
LOC105379274 ,102723393
LOC105379274 ,105379274
LOC105379274 ,101927615
LOC105379274 ,102723393
LOC105379274 ,105379274
LOC105379274 ,101927615
LOC105379274 ,102723393
LOC105379274 ,105379274
HSFX4,101927685
HSFX4,101928917
HSFX4,101927685
HSFX4,101928917
HSFX3 ,101927685
HSFX3 ,101928917
HSFX3 ,101927685
HSFX3 ,101928917
LINC01425,101927821
LINC01425,105379039
LINC01425,123720
LINC01425,101927821
LINC01425,105379039
LINC01425,123720
LINC01425,101927821
LINC01425,105379039
LINC01425,123720
LOC105379039,101927821
LOC105379039,105379039
LOC105379039,123720
LOC105379039,101927821
LOC105379039,105379039
LOC105379039,123720
LOC105379039,101927821
LOC105379039,105379039
LOC105379039,123720
WHAMM ,101927821
WHAMM ,105379039
WHAMM ,123720
WHAMM ,101927821
WHAMM ,105379039
WHAMM ,123720
WHAMM ,101927821
WHAMM ,105379039
WHAMM ,123720
LOC101928058,101928058
LOC101928058,102724624
LOC101928058,388436
LOC101928058,79999
LOC101928058,101928058
LOC101928058,102724624
LOC101928058,388436
LOC101928058,79999
LOC101928058,101928058
LOC101928058,102724624
LOC101928058,388436
LOC101928058,79999
LOC101928058,101928058
LOC101928058,102724624
LOC101928058,388436
LOC101928058,79999
LOC102724624,101928058
LOC102724624,102724624
LOC102724624,388436
LOC102724624,79999
LOC102724624,101928058
LOC102724624,102724624
LOC102724624,388436
LOC102724624,79999
LOC102724624,101928058
LOC102724624,102724624
LOC102724624,388436
LOC102724624,79999
LOC102724624,101928058
LOC102724624,102724624
LOC102724624,388436
LOC102724624,79999
LOC388436,101928058
LOC388436,102724624
LOC388436,388436
LOC388436,79999
LOC388436,101928058
LOC388436,102724624
LOC388436,388436
LOC388436,79999
LOC388436,101928058
LOC388436,102724624
LOC388436,388436
LOC388436,79999
LOC388436,101928058
LOC388436,102724624
LOC388436,388436
LOC388436,79999
LOC79999 ,101928058
LOC79999 ,102724624
LOC79999 ,388436
LOC79999 ,79999
LOC79999 ,101928058
LOC79999 ,102724624
LOC79999 ,388436
LOC79999 ,79999
LOC79999 ,101928058
LOC79999 ,102724624
LOC79999 ,388436
LOC79999 ,79999
LOC79999 ,101928058
LOC79999 ,102724624
LOC79999 ,388436
LOC79999 ,79999
LOC101928195,101928195
LOC101928195,101929583
LOC101928195,102724580
LOC101928195,102724904
LOC101928195,105379443
LOC101928195,107984066
LOC101928195,286297
LOC101928195,101928195
LOC101928195,101929583
LOC101928195,102724580
LOC101928195,102724904
LOC101928195,105379443
LOC101928195,107984066
LOC101928195,286297
LOC101928195,101928195
LOC101928195,101929583
LOC101928195,102724580
LOC101928195,102724904
LOC101928195,105379443
LOC101928195,107984066
LOC101928195,286297
LOC101928195,101928195
LOC101928195,101929583
LOC101928195,102724580
LOC101928195,102724904
LOC101928195,105379443
LOC101928195,107984066
LOC101928195,286297
LOC101928195,101928195
LOC101928195,101929583
LOC101928195,102724580
LOC101928195,102724904
LOC101928195,105379443
LOC101928195,107984066
LOC101928195,286297
LOC101928195,101928195
LOC101928195,101929583
LOC101928195,102724580
LOC101928195,102724904
LOC101928195,105379443
LOC101928195,107984066
LOC101928195,286297
LOC101928195,101928195
LOC101928195,101929583
LOC101928195,102724580
LOC101928195,102724904
LOC101928195,105379443
LOC101928195,107984066
LOC101928195,286297
LOC101929583,101928195
LOC101929583,101929583
LOC101929583,102724580
LOC101929583,102724904
LOC101929583,105379443
LOC101929583,107984066
LOC101929583,286297
LOC101929583,101928195
LOC101929583,101929583
LOC101929583,102724580
LOC101929583,102724904
LOC101929583,105379443
LOC101929583,107984066
LOC101929583,286297
LOC101929583,101928195
LOC101929583,101929583
LOC101929583,102724580
LOC101929583,102724904
LOC101929583,105379443
LOC101929583,107984066
LOC101929583,286297
LOC101929583,101928195
LOC101929583,101929583
LOC101929583,102724580
LOC101929583,102724904
LOC101929583,105379443
LOC101929583,107984066
LOC101929583,286297
LOC101929583,101928195
LOC101929583,101929583
LOC101929583,102724580
LOC101929583,102724904
LOC101929583,105379443
LOC101929583,107984066
LOC101929583,286297
LOC101929583,101928195
LOC101929583,101929583
LOC101929583,102724580
LOC101929583,102724904
LOC101929583,105379443
LOC101929583,107984066
LOC101929583,286297
LOC101929583,101928195
LOC101929583,101929583
LOC101929583,102724580
LOC101929583,102724904
LOC101929583,105379443
LOC101929583,107984066
LOC101929583,286297
LOC102724580,101928195
LOC102724580,101929583
LOC102724580,102724580
LOC102724580,102724904
LOC102724580,105379443
LOC102724580,107984066
LOC102724580,286297
LOC102724580,101928195
LOC102724580,101929583
LOC102724580,102724580
LOC102724580,102724904
LOC102724580,105379443
LOC102724580,107984066
LOC102724580,286297
LOC102724580,101928195
LOC102724580,101929583
LOC102724580,102724580
LOC102724580,102724904
LOC102724580,105379443
LOC102724580,107984066
LOC102724580,286297
LOC102724580,101928195
LOC102724580,101929583
LOC102724580,102724580
LOC102724580,102724904
LOC102724580,105379443
LOC102724580,107984066
LOC102724580,286297
LOC102724580,101928195
LOC102724580,101929583
LOC102724580,102724580
LOC102724580,102724904
LOC102724580,105379443
LOC102724580,107984066
LOC102724580,286297
LOC102724580,101928195
LOC102724580,101929583
LOC102724580,102724580
LOC102724580,102724904
LOC102724580,105379443
LOC102724580,107984066
LOC102724580,286297
LOC102724580,101928195
LOC102724580,101929583
LOC102724580,102724580
LOC102724580,102724904
LOC102724580,105379443
LOC102724580,107984066
LOC102724580,286297
LOC102724904,101928195
LOC102724904,101929583
LOC102724904,102724580
LOC102724904,102724904
LOC102724904,105379443
LOC102724904,107984066
LOC102724904,286297
LOC102724904,101928195
LOC102724904,101929583
LOC102724904,102724580
LOC102724904,102724904
LOC102724904,105379443
LOC102724904,107984066
LOC102724904,286297
LOC102724904,101928195
LOC102724904,101929583
LOC102724904,102724580
LOC102724904,102724904
LOC102724904,105379443
LOC102724904,107984066
LOC102724904,286297
LOC102724904,101928195
LOC102724904,101929583
LOC102724904,102724580
LOC102724904,102724904
LOC102724904,105379443
LOC102724904,107984066
LOC102724904,286297
LOC102724904,101928195
LOC102724904,101929583
LOC102724904,102724580
LOC102724904,102724904
LOC102724904,105379443
LOC102724904,107984066
LOC102724904,286297
LOC102724904,101928195
LOC102724904,101929583
LOC102724904,102724580
LOC102724904,102724904
LOC102724904,105379443
LOC102724904,107984066
LOC102724904,286297
LOC102724904,101928195
LOC102724904,101929583
LOC102724904,102724580
LOC102724904,102724904
LOC102724904,105379443
LOC102724904,107984066
LOC102724904,286297
LOC105379443,101928195
LOC105379443,101929583
LOC105379443,102724580
LOC105379443,102724904
LOC105379443,105379443
LOC105379443,107984066
LOC105379443,286297
LOC105379443,101928195
LOC105379443,101929583
LOC105379443,102724580
LOC105379443,102724904
LOC105379443,105379443
LOC105379443,107984066
LOC105379443,286297
LOC105379443,101928195
LOC105379443,101929583
LOC105379443,102724580
LOC105379443,102724904
LOC105379443,105379443
LOC105379443,107984066
LOC105379443,286297
LOC105379443,101928195
LOC105379443,101929583
LOC105379443,102724580
LOC105379443,102724904
LOC105379443,105379443
LOC105379443,107984066
LOC105379443,286297
LOC105379443,101928195
LOC105379443,101929583
LOC105379443,102724580
LOC105379443,102724904
LOC105379443,105379443
LOC105379443,107984066
LOC105379443,286297
LOC105379443,101928195
LOC105379443,101929583
LOC105379443,102724580
LOC105379443,102724904
LOC105379443,105379443
LOC105379443,107984066
LOC105379443,286297
LOC105379443,101928195
LOC105379443,101929583
LOC105379443,102724580
LOC105379443,102724904
LOC105379443,105379443
LOC105379443,107984066
LOC105379443,286297
LOC107984066,101928195
LOC107984066,101929583
LOC107984066,102724580
LOC107984066,102724904
LOC107984066,105379443
LOC107984066,107984066
LOC107984066,286297
LOC107984066,101928195
LOC107984066,101929583
LOC107984066,102724580
LOC107984066,102724904
LOC107984066,105379443
LOC107984066,107984066
LOC107984066,286297
LOC107984066,101928195
LOC107984066,101929583
LOC107984066,102724580
LOC107984066,102724904
LOC107984066,105379443
LOC107984066,107984066
LOC107984066,286297
LOC107984066,101928195
LOC107984066,101929583
LOC107984066,102724580
LOC107984066,102724904
LOC107984066,105379443
LOC107984066,107984066
LOC107984066,286297
LOC107984066,101928195
LOC107984066,101929583
LOC107984066,102724580
LOC107984066,102724904
LOC107984066,105379443
LOC107984066,107984066
LOC107984066,286297
LOC107984066,101928195
LOC107984066,101929583
LOC107984066,102724580
LOC107984066,102724904
LOC107984066,105379443
LOC107984066,107984066
LOC107984066,286297
LOC107984066,101928195
LOC107984066,101929583
LOC107984066,102724580
LOC107984066,102724904
LOC107984066,105379443
LOC107984066,107984066
LOC107984066,286297
LOC286297 ,101928195
LOC286297 ,101929583
LOC286297 ,102724580
LOC286297 ,102724904
LOC286297 ,105379443
LOC286297 ,107984066
LOC286297 ,286297
LOC286297 ,101928195
LOC286297 ,101929583
LOC286297 ,102724580
LOC286297 ,102724904
LOC286297 ,105379443
LOC286297 ,107984066
LOC286297 ,286297
LOC286297 ,101928195
LOC286297 ,101929583
LOC286297 ,102724580
LOC286297 ,102724904
LOC286297 ,105379443
LOC286297 ,107984066
LOC286297 ,286297
LOC286297 ,101928195
LOC286297 ,101929583
LOC286297 ,102724580
LOC286297 ,102724904
LOC286297 ,105379443
LOC286297 ,107984066
LOC286297 ,286297
LOC286297 ,101928195
LOC286297 ,101929583
LOC286297 ,102724580
LOC286297 ,102724904
LOC286297 ,105379443
LOC286297 ,107984066
LOC286297 ,286297
LOC286297 ,101928195
LOC286297 ,101929583
LOC286297 ,102724580
LOC286297 ,102724904
LOC286297 ,105379443
LOC286297 ,107984066
LOC286297 ,286297
LOC286297 ,101928195
LOC286297 ,101929583
LOC286297 ,102724580
LOC286297 ,102724904
LOC286297 ,105379443
LOC286297 ,107984066
LOC286297 ,286297
LOC101928208 ,101928208
LOC101928422,101928422
LOC101928422,154761
LOC101928422,101928422
LOC101928422,154761
LOC154761 ,101928422
LOC154761 ,154761
LOC154761 ,101928422
LOC154761 ,154761
LOC101928556,101928556
LOC101928556,101928671
LOC101928556,101928556
LOC101928556,101928671
LOC101928671 ,101928556
LOC101928671 ,101928671
LOC101928671 ,101928556
LOC101928671 ,101928671
LOC101928635 ,101928635
LOC101928704,101928704
LOC101928704,105377224
LOC101928704,101928704
LOC101928704,105377224
LOC105377224 ,101928704
LOC105377224 ,105377224
LOC105377224 ,101928704
LOC105377224 ,105377224
LOC101928879 ,101928879
LOC101929031,101929031
LOC101929031,102723890
LOC101929031,101929031
LOC101929031,102723890
LOC102723890 ,101929031
LOC102723890 ,102723890
LOC102723890 ,101929031
LOC102723890 ,102723890
LOC101929141 ,101929141
LOC101929163,101929163
LOC101929163,285375
LOC101929163,101929163
LOC101929163,285375
LINC00620 ,101929163
